file name,total expected,num of assigned genes,num of unassigned genes,ratio of assigned genes
GCF_000239695-GCF_001431485,0,1399,3260,0.3002790298347285
GCF_000239695-GCF_001431505,0,1482,3066,0.3258575197889182
GCF_000239695-GCF_001431525,0,1440,2953,0.32779421807420894
GCF_000239815-GCF_000314675,0,7105,5137,0.5803790230354517
GCF_000239815-GCF_000426265,0,10474,4802,0.6856506938989264
GCF_000239815-GCF_000430045,0,3300,8178,0.2875065342394145
GCF_000239815-GCF_001028705,0,3931,7015,0.3591266215969304
GCF_000240075-GCF_000498495,0,3591,1966,0.6462119848839302
GCF_000240165-GCF_000242715,0,9766,6299,0.6079053843759726
GCF_000240165-GCF_000247715,0,5275,6677,0.4413487282463186
GCF_000240165-GCF_000269985,0,8290,5734,0.5911294922989161
GCF_000240165-GCF_000272005,0,2573,7472,0.2561473369835739
GCF_000240165-GCF_000317595,0,9125,5958,0.6049857455413379
GCF_000240165-GCF_000331005,0,9466,6393,0.5968850494987074
GCF_000240165-GCF_000349325,0,9426,5685,0.623783998411753
GCF_000240165-GCF_000372745,0,8680,7521,0.5357693969508055
GCF_000240165-GCF_000373625,0,8423,4366,0.6586128704355305
GCF_000240165-GCF_000377525,0,8284,4543,0.6458252124425041
GCF_000240165-GCF_000380165,0,7585,4460,0.6297218762972188
GCF_000240165-GCF_000403435,0,2345,8608,0.2140965945403086
GCF_000240165-GCF_000424945,0,9473,5485,0.6333065917903463
GCF_000240165-GCF_000424965,0,7561,4407,0.6317680481283422
GCF_000240165-GCF_000465895,0,4494,6299,0.41638098767719817
GCF_000240165-GCF_000497405,0,6524,4604,0.5862688713156002
GCF_000240165-GCF_000695235,0,9571,4862,0.6631330977620731
GCF_000240165-GCF_000710465,0,8513,6234,0.5772699532108225
GCF_000240165-GCF_000717725,0,7490,4605,0.6192641587432823
GCF_000240165-GCF_000717745,0,8922,4585,0.660546383356778
GCF_000240165-GCF_000718015,0,8474,4159,0.670782870260429
GCF_000240165-GCF_000718025,0,8527,5767,0.5965440044774031
GCF_000240165-GCF_000718095,0,8674,4886,0.6396755162241888
GCF_000240165-GCF_000719105,0,8328,4441,0.6522045579136972
GCF_000240165-GCF_000719265,0,8536,4203,0.6700682942146166
GCF_000240165-GCF_000719335,0,8531,4807,0.6396011396011396
GCF_000240165-GCF_000720535,0,8708,4549,0.6568605265142944
GCF_000240165-GCF_000721255,0,7914,4981,0.613726250484684
GCF_000240165-GCF_000725575,0,9362,5237,0.6412767997808069
GCF_000240165-GCF_000725795,0,8212,4285,0.65711770824998
GCF_000240165-GCF_000725805,0,8916,5335,0.6256403059434426
GCF_000240165-GCF_000744225,0,8441,5417,0.6091066531967095
GCF_000240165-GCF_000744655,0,8311,6206,0.5725012054832266
GCF_000240165-GCF_000744705,0,8566,6331,0.5750151037121568
GCF_000240165-GCF_000744785,0,8410,5233,0.6164333357765888
GCF_000240165-GCF_000744815,0,8159,5064,0.6170309309536414
GCF_000240165-GCF_000964305,0,7665,4436,0.6334187257251467
GCF_000240165-GCF_001270575,0,9389,4555,0.6733362019506598
GCF_000240165-GCF_001298545,0,9599,5910,0.6189309433232316
GCF_000240165-GCF_001418495,0,6831,4357,0.6105648909545942
GCF_000240165-GCF_001418575,0,8238,5232,0.6115812917594655
GCF_000240185-GCF_000283315,0,3537,8090,0.30420572804678764
GCF_000240185-GCF_000504105,0,1830,6010,0.23341836734693877
GCF_000240185-GCF_000756655,0,3461,5537,0.38464103134029787
GCF_000240225-GCF_000252955,0,2190,5729,0.2765500694532138
GCF_000240225-GCF_000420025,0,5246,2950,0.6400683260126891
GCF_000240225-GCF_000519325,0,5839,3257,0.6419305189094108
GCF_000240225-GCF_000968195,0,2175,5465,0.2846858638743455
GCF_000241145-GCF_000299395,0,2798,984,0.7398202009518773
GCF_000241145-GCF_000685155,0,1417,3636,0.28042746883039776
GCF_000241265-GCF_000325705,0,2150,5846,0.2688844422211106
GCF_000241265-GCF_000633535,0,3323,4385,0.4311105345096004
GCF_000241345-GCF_000626635,0,2216,6260,0.26144407739499764
GCF_000241465-GCF_000282895,0,4942,2507,0.6634447576855954
GCF_000241465-GCF_000299115,0,1825,3456,0.34557848892255255
GCF_000241465-GCF_000333335,0,4585,3446,0.5709127132362097
GCF_000241465-GCF_000379045,0,5191,2355,0.6879141266896369
GCF_000241465-GCF_000382485,0,4407,2383,0.6490427098674522
GCF_000241465-GCF_000427645,0,4616,2642,0.6359878754477818
GCF_000241465-GCF_000764535,0,4982,2419,0.6731522767193623
GCF_000241465-GCF_000803065,0,5602,3371,0.6243173966343475
GCF_000241465-GCF_000935025,0,5361,3033,0.6386704789135097
GCF_000241465-GCF_000963885,0,3187,3649,0.46620830895260384
GCF_000241465-GCF_000964365,0,3091,3794,0.44894698620188817
GCF_000241465-GCF_000980895,0,4785,2639,0.64453125
GCF_000241465-GCF_001421285,0,4735,2440,0.6599303135888501
GCF_000241465-GCF_001421505,0,4487,2235,0.6675096697411484
GCF_000241465-GCF_001421805,0,4802,2448,0.6623448275862069
GCF_000241465-GCF_001423765,0,4581,2477,0.6490507225843015
GCF_000241465-GCF_001426195,0,4752,2534,0.6522097172659895
GCF_000241485-GCF_000763385,0,2675,6721,0.2846956151553853
GCF_000241485-GCF_000964365,0,3277,3959,0.45287451630735215
GCF_000241485-GCF_001005265,0,1416,4404,0.24329896907216494
GCF_000241485-GCF_001421505,0,4701,2372,0.6646401809698855
GCF_000241485-GCF_001425405,0,4654,2599,0.6416655177168068
GCF_000241485-GCF_001428865,0,4983,2898,0.6322801674914351
GCF_000241955-GCF_000334405,0,922,4366,0.174357034795764
GCF_000241955-GCF_000621085,0,757,4632,0.14047133048803118
GCF_000241955-GCF_000686585,0,762,4620,0.1415830546265329
GCF_000241955-GCF_000712175,0,731,4605,0.13699400299850076
GCF_000241955-GCF_000754815,0,5189,2782,0.6509848199724
GCF_000241955-GCF_000756655,0,3344,4617,0.4200477326968974
GCF_000241955-GCF_000759475,0,6252,2316,0.7296918767507002
GCF_000241955-GCF_000969625,0,659,4572,0.12597973618810934
GCF_000242135-GCF_000243275,0,5284,1828,0.7429696287964005
GCF_000242135-GCF_000246945,0,5130,1225,0.8072383949645948
GCF_000242135-GCF_000423085,0,1929,5102,0.2743564215616555
GCF_000242135-GCF_000701485,0,564,3527,0.13786360303104375
GCF_000242135-GCF_000759025,0,3779,5469,0.408628892733564
GCF_000242235-GCF_000371445,0,3208,4539,0.4140957790112302
GCF_000242235-GCF_000526995,0,3054,4557,0.4012613322822231
GCF_000242235-GCF_000585315,0,3095,4029,0.4344469399213925
GCF_000242235-GCF_000703005,0,2333,2126,0.5232114823951559
GCF_000242255-GCF_000264315,0,4086,2340,0.6358543417366946
GCF_000242255-GCF_000950575,0,2179,4172,0.34309557549992126
GCF_000242255-GCF_001431405,0,3561,2611,0.5769604666234608
GCF_000242255-GCF_001446935,0,3553,3591,0.4973404255319149
GCF_000242275-GCF_000511795,0,2963,1750,0.6286866115001061
GCF_000242335-GCF_000687455,0,1717,5479,0.23860478043357422
GCF_000242335-GCF_000698555,0,1856,6532,0.22126847877920838
GCF_000242335-GCF_000698575,0,1892,7547,0.2004449623900837
GCF_000242335-GCF_000756005,0,1918,6739,0.2215548111354973
GCF_000242435-GCF_000421585,0,1666,2559,0.3943195266272189
GCF_000242435-GCF_000565485,0,1786,3472,0.3396728794218334
GCF_000242455-GCF_000439105,0,2468,8496,0.2251003283473185
GCF_000242455-GCF_000499525,0,2181,8380,0.2065145346084651
GCF_000242455-GCF_000612845,0,2477,8617,0.223273841716243
GCF_000242455-GCF_000686145,0,2074,8298,0.19996143463170074
GCF_000242455-GCF_001078055,0,3116,7933,0.28201647207892117
GCF_000242595-GCF_001278055,0,2095,4021,0.34254414650098103
GCF_000242615-GCF_000590475,0,2634,4955,0.34708130188430625
GCF_000242635-GCF_000331005,0,3256,9945,0.24664798121354442
GCF_000242635-GCF_000375725,0,3085,7731,0.28522559171597633
GCF_000242635-GCF_000384175,0,3068,7632,0.2867289719626168
GCF_000242635-GCF_000696185,0,3022,7812,0.27893668081964185
GCF_000242635-GCF_000699505,0,1462,4137,0.2611180567958564
GCF_000242635-GCF_000717715,0,3158,8652,0.2674005080440305
GCF_000242635-GCF_000739615,0,3196,7280,0.3050782741504391
GCF_000242635-GCF_000744655,0,3057,8802,0.25777890209967114
GCF_000242635-GCF_000955975,0,2865,7354,0.2803601135140425
GCF_000242635-GCF_001418165,0,2831,7375,0.27738585145992556
GCF_000242635-GCF_001418465,0,3198,8884,0.26469127627876177
GCF_000242715-GCF_000243135,0,2813,9566,0.22723968010340093
GCF_000242715-GCF_000285835,0,4034,8004,0.3351054992523675
GCF_000242715-GCF_000372745,0,9599,8829,0.5208921206859127
GCF_000242715-GCF_000375725,0,9963,5738,0.6345455703458378
GCF_000242715-GCF_000403435,0,2729,10451,0.20705614567526556
GCF_000242715-GCF_000424945,0,11415,5770,0.6642420715740471
GCF_000242715-GCF_000428705,0,1501,9205,0.14020175602465906
GCF_000242715-GCF_000565175,0,1018,9172,0.0999018645731109
GCF_000242715-GCF_000710465,0,9348,7626,0.5507246376811594
GCF_000242715-GCF_000717725,0,8127,6195,0.5674486803519062
GCF_000242715-GCF_000718025,0,9431,7090,0.5708492222020459
GCF_000242715-GCF_000744225,0,8967,7118,0.5574759092322039
GCF_000242715-GCF_000744655,0,9193,7551,0.5490324892498806
GCF_000242715-GCF_000744705,0,9223,7901,0.5386007942069609
GCF_000242715-GCF_000744785,0,9051,6819,0.5703213610586011
GCF_000242715-GCF_000744815,0,8681,6769,0.5618770226537216
GCF_000242715-GCF_001418465,0,10951,6016,0.6454293628808865
GCF_000242715-GCF_001418575,0,9035,6662,0.5755876919156526
GCF_000242895-GCF_000307875,0,6298,3100,0.6701425835284103
GCF_000242895-GCF_000380245,0,5739,3558,0.61729590190384
GCF_000242895-GCF_000504145,0,5388,3712,0.5920879120879121
GCF_000242895-GCF_000504165,0,5928,3440,0.6327924850555081
GCF_000242895-GCF_000513115,0,4453,3780,0.5408721000850237
GCF_000242895-GCF_000513535,0,4350,3701,0.5403055521053285
GCF_000242895-GCF_000519265,0,2560,5037,0.3369751217585889
GCF_000242895-GCF_000565285,0,5720,3453,0.623569170391366
GCF_000242895-GCF_000724485,0,4829,2658,0.6449846400427407
GCF_000242895-GCF_000775575,0,3925,3687,0.515633210719916
GCF_000242895-GCF_000821085,0,5629,3195,0.6379193109700816
GCF_000242895-GCF_000829195,0,4259,3499,0.5489816963134828
GCF_000242895-GCF_001037965,0,5714,4158,0.578808752025932
GCF_000242895-GCF_001243895,0,4826,3134,0.6062814070351759
GCF_000242895-GCF_001273755,0,5765,3604,0.6153271427046643
GCF_000242895-GCF_001278805,0,5785,3351,0.6332092819614711
GCF_000242895-GCF_001420605,0,5228,3739,0.5830266532842645
GCF_000242895-GCF_001439625,0,5694,3073,0.6494810083266795
GCF_000242915-GCF_000744775,0,1775,3544,0.33370934386162815
GCF_000242915-GCF_000746845,0,1957,3712,0.3452107955547716
GCF_000242915-GCF_001280565,0,1930,4506,0.29987569919204476
GCF_000242935-GCF_000576305,0,2622,7193,0.267142129393785
GCF_000242935-GCF_000757885,0,3334,7565,0.30589962381869895
GCF_000242935-GCF_000758665,0,3647,8741,0.2943978043267678
GCF_000242935-GCF_000758725,0,3583,7875,0.3127072787572002
GCF_000242935-GCF_000949425,0,2823,7827,0.2650704225352113
GCF_000242955-GCF_000376245,0,1560,3240,0.325
GCF_000242955-GCF_000950575,0,1840,4122,0.30862126803086215
GCF_000243015-GCF_000377525,0,1785,6527,0.2147497593840231
GCF_000243015-GCF_000612055,0,1404,2981,0.3201824401368301
GCF_000243015-GCF_000766005,0,2252,2018,0.527400468384075
GCF_000243015-GCF_001011035,0,1896,6986,0.21346543571267731
GCF_000243035-GCF_000376825,0,1360,3859,0.26058631921824105
GCF_000243075-GCF_000981525,0,1670,3783,0.30625343847423436
GCF_000243115-GCF_000424825,0,2553,7007,0.2670502092050209
GCF_000243115-GCF_000731915,0,539,3978,0.11932698693823333
GCF_000243115-GCF_001235855,0,1695,4255,0.2848739495798319
GCF_000243135-GCF_000245355,0,2686,9382,0.22257209148160426
GCF_000243135-GCF_000253235,0,2628,7683,0.25487343613616525
GCF_000243135-GCF_000317595,0,2760,8637,0.24216899183995788
GCF_000243135-GCF_000331005,0,2747,9426,0.22566335332292778
GCF_000243135-GCF_000342125,0,2438,6852,0.26243272335844997
GCF_000243135-GCF_000349325,0,2730,8695,0.23894967177242887
GCF_000243135-GCF_000359525,0,2499,6442,0.2794989374790292
GCF_000243135-GCF_000367365,0,2942,10528,0.2184112843355605
GCF_000243135-GCF_000373565,0,2675,8443,0.24060082748695807
GCF_000243135-GCF_000373625,0,2495,6608,0.27408546632978137
GCF_000243135-GCF_000377525,0,2564,6577,0.2804944754403238
GCF_000243135-GCF_000384175,0,2585,7087,0.2672663358147229
GCF_000243135-GCF_000424825,0,2497,6482,0.27809332887849425
GCF_000243135-GCF_000424945,0,2796,8476,0.24804826117814052
GCF_000243135-GCF_000424965,0,2420,5862,0.2921999517024873
GCF_000243135-GCF_000444875,0,2542,7131,0.26279334229298046
GCF_000243135-GCF_000445445,0,3509,4460,0.4403312837244322
GCF_000243135-GCF_000470535,0,2538,7132,0.2624612202688728
GCF_000243135-GCF_000478605,0,2369,6165,0.277595500351535
GCF_000243135-GCF_000497405,0,2206,5236,0.2964256920182747
GCF_000243135-GCF_000497445,0,2700,8399,0.24326515902333543
GCF_000243135-GCF_000695235,0,2673,8074,0.24872057318321392
GCF_000243135-GCF_000709915,0,2583,6988,0.2698777557204054
GCF_000243135-GCF_000716165,0,2534,7864,0.24370071167532217
GCF_000243135-GCF_000716215,0,2449,7614,0.24336678922786445
GCF_000243135-GCF_000716335,0,2551,7194,0.2617752693689071
GCF_000243135-GCF_000716805,0,2870,9631,0.22958163346932245
GCF_000243135-GCF_000717745,0,2599,7222,0.2646370023419204
GCF_000243135-GCF_000718015,0,2422,6525,0.2707052643344138
GCF_000243135-GCF_000718095,0,2584,7290,0.2616973870771724
GCF_000243135-GCF_000718165,0,2893,10222,0.22058711399161265
GCF_000243135-GCF_000719105,0,2479,6604,0.27292744687878456
GCF_000243135-GCF_000719335,0,2615,7037,0.27092830501450477
GCF_000243135-GCF_000719775,0,2437,7069,0.25636440143067535
GCF_000243135-GCF_000720325,0,2688,8787,0.2342483660130719
GCF_000243135-GCF_000720455,0,2565,7762,0.248378038152416
GCF_000243135-GCF_000720475,0,2549,8067,0.24010926902788243
GCF_000243135-GCF_000720535,0,2566,7005,0.26810155678612474
GCF_000243135-GCF_000720765,0,2777,9437,0.2273620435565744
GCF_000243135-GCF_000720995,0,2567,7494,0.2551436238942451
GCF_000243135-GCF_000721105,0,2754,8861,0.23710718897976754
GCF_000243135-GCF_000721375,0,2662,7861,0.252969685450917
GCF_000243135-GCF_000721445,0,2516,7268,0.2571545380212592
GCF_000243135-GCF_000725495,0,2718,8609,0.23995762337776994
GCF_000243135-GCF_000725575,0,2619,8294,0.23998900394025474
GCF_000243135-GCF_000725795,0,2469,6342,0.2802179094313926
GCF_000243135-GCF_000725805,0,2617,7948,0.24770468528159015
GCF_000243135-GCF_000739045,0,2569,7224,0.26233023588277343
GCF_000243135-GCF_000745675,0,2532,6788,0.2716738197424893
GCF_000243135-GCF_000761215,0,2564,6915,0.2704926680029539
GCF_000243135-GCF_000819545,0,2482,6939,0.26345398577645684
GCF_000243135-GCF_000830005,0,2737,8308,0.24780443639655952
GCF_000243135-GCF_000952035,0,2670,8274,0.24396929824561403
GCF_000243135-GCF_000964305,0,2436,5979,0.2894830659536542
GCF_000243135-GCF_000993785,0,2263,6061,0.271864488226814
GCF_000243135-GCF_001011035,0,2655,7056,0.27340129749768305
GCF_000243135-GCF_001013905,0,2592,7223,0.26408558329088133
GCF_000243135-GCF_001270575,0,2594,7664,0.2528758042503412
GCF_000243135-GCF_001293595,0,2484,6340,0.2815049864007253
GCF_000243135-GCF_001298545,0,2816,9007,0.23817981899687052
GCF_000243135-GCF_001418415,0,2654,7426,0.2632936507936508
GCF_000243135-GCF_001418465,0,2677,8377,0.2421747783607744
GCF_000243135-GCF_001418585,0,2616,8658,0.23203831825439064
GCF_000243155-GCF_000512895,0,3586,2990,0.545316301703163
GCF_000243215-GCF_000246855,0,3655,6451,0.3616663368296062
GCF_000243215-GCF_000411355,0,1910,3604,0.34639100471527023
GCF_000243215-GCF_000703005,0,1918,3554,0.3505116959064328
GCF_000243235-GCF_000364325,0,1195,3655,0.2463917525773196
GCF_000243235-GCF_000747315,0,1642,3775,0.30311980801181465
GCF_000243235-GCF_001046875,0,1975,4636,0.29874451671456664
GCF_000243255-GCF_000427685,0,2137,4413,0.32625954198473284
GCF_000243275-GCF_000246945,0,4717,1780,0.726027397260274
GCF_000243315-GCF_000264495,0,1604,2525,0.3884717849358198
GCF_000243315-GCF_000346595,0,494,3306,0.13
GCF_000243315-GCF_001021085,0,498,3221,0.1339069642376983
GCF_000243395-GCF_000719975,0,6298,2463,0.7188677091656204
GCF_000243395-GCF_000744105,0,2496,5408,0.3157894736842105
GCF_000243395-GCF_000745905,0,2484,4196,0.3718562874251497
GCF_000243395-GCF_000830005,0,5632,6332,0.47074557004346373
GCF_000243395-GCF_001282625,0,1874,4550,0.29171855541718555
GCF_000243395-GCF_001428625,0,2789,6219,0.30961367673179396
GCF_000243415-GCF_000511175,0,2065,7155,0.2239696312364425
GCF_000243415-GCF_000725405,0,3618,5523,0.39579914670167377
GCF_000243455-GCF_000251105,0,1982,2190,0.475071907957814
GCF_000243715-GCF_000244755,0,6416,1418,0.8189941281593056
GCF_000243735-GCF_000284235,0,2177,4660,0.31841450928769927
GCF_000243735-GCF_000597805,0,1610,4071,0.2834008097165992
GCF_000244515-GCF_000244755,0,5320,1997,0.7270739374060408
GCF_000244515-GCF_000284235,0,1972,4302,0.3143130379343322
GCF_000244515-GCF_000597805,0,1378,3740,0.2692457991402892
GCF_000244755-GCF_000306115,0,6677,1223,0.8451898734177216
GCF_000244755-GCF_000813245,0,803,4902,0.14075372480280457
GCF_000244755-GCF_000993805,0,782,4714,0.14228529839883552
GCF_000244895-GCF_000429925,0,3001,5869,0.3383314543404735
GCF_000244895-GCF_000725345,0,4071,5552,0.42304894523537356
GCF_000244955-GCF_000244975,0,7412,3004,0.7115975422427036
GCF_000244955-GCF_000314835,0,2624,6483,0.288130009882508
GCF_000244955-GCF_000719975,0,6841,3250,0.6779308294519869
GCF_000244955-GCF_001282625,0,1937,5817,0.24980655145731234
GCF_000244975-GCF_000383795,0,5843,2365,0.7118664717348928
GCF_000244975-GCF_000745905,0,2656,4806,0.35593674618064863
GCF_000244975-GCF_001282625,0,2032,5174,0.2819872328615043
GCF_000244995-GCF_000768065,0,5237,3722,0.5845518473043867
GCF_000244995-GCF_000967915,0,1349,5081,0.2097978227060653
GCF_000244995-GCF_001017435,0,5729,4353,0.5682404284864114
GCF_000244995-GCF_001295865,0,5798,3063,0.6543279539555354
GCF_000244995-GCF_001302245,0,3052,6866,0.30772333131679774
GCF_000245055-GCF_000755145,0,1691,4408,0.2772585669781931
GCF_000245075-GCF_000380225,0,2557,6779,0.2738860325621251
GCF_000245355-GCF_000342125,0,9091,5801,0.6104619930163846
GCF_000245355-GCF_000379465,0,7255,9232,0.4400436707709104
GCF_000245355-GCF_000420605,0,3046,7638,0.2850992137776114
GCF_000245355-GCF_000719265,0,9018,5637,0.615353121801433
GCF_000245355-GCF_000721265,0,9242,5561,0.6243329054921299
GCF_000245355-GCF_000745345,0,8117,6387,0.5596387203530061
GCF_000245355-GCF_000938975,0,11231,6831,0.6218026796589525
GCF_000245355-GCF_001279695,0,10802,5975,0.6438576622757346
GCF_000245355-GCF_001281045,0,937,8896,0.09529136580901047
GCF_000245355-GCF_001418255,0,2818,8938,0.2397073834637632
GCF_000245355-GCF_001418495,0,7339,5765,0.5600579975579976
GCF_000245755-GCF_000304215,0,1295,2125,0.3786549707602339
GCF_000245755-GCF_000381765,0,1424,2901,0.3292485549132948
GCF_000245755-GCF_000964245,0,1351,3995,0.25271230826786384
GCF_000245755-GCF_000993785,0,1589,5297,0.23075805983154227
GCF_000245755-GCF_001444405,0,1589,4343,0.26786918408631155
GCF_000245775-GCF_000260275,0,1921,2649,0.4203501094091904
GCF_000245775-GCF_000286335,0,2064,2768,0.4271523178807947
GCF_000245775-GCF_000295715,0,1947,2746,0.41487321542723204
GCF_000245775-GCF_000332735,0,1990,2756,0.4193004635482512
GCF_000245775-GCF_000371785,0,2015,5014,0.2866695120216247
GCF_000245775-GCF_000499705,0,1944,2725,0.41636324694795457
GCF_000245775-GCF_000816085,0,1968,2674,0.4239551917277036
GCF_000245775-GCF_000820845,0,1979,3476,0.36278643446379466
GCF_000245775-GCF_000972575,0,2052,2938,0.41122244488977955
GCF_000245775-GCF_001045675,0,2827,2436,0.5371461143834315
GCF_000245775-GCF_001188915,0,2021,2696,0.4284502861988552
GCF_000245775-GCF_001432245,0,2121,2864,0.4254764292878636
GCF_000245795-GCF_000513115,0,1989,3327,0.3741534988713318
GCF_000245795-GCF_000525915,0,1699,1855,0.47805289814293755
GCF_000245815-GCF_000413055,0,1377,2501,0.3550799381124291
GCF_000245815-GCF_000756715,0,1917,1839,0.5103833865814696
GCF_000245815-GCF_001278805,0,2377,4015,0.37187108886107634
GCF_000246875-GCF_000741255,0,1496,4223,0.2615841930407414
GCF_000246925-GCF_000312025,0,2200,896,0.710594315245478
GCF_000246925-GCF_000427335,0,1375,3720,0.2698724239450442
GCF_000246925-GCF_000747525,0,1543,4503,0.2552100562355276
GCF_000246945-GCF_000701485,0,578,2898,0.16628308400460298
GCF_000246985-GCF_000468755,0,962,3745,0.20437646059060974
GCF_000247475-GCF_000279995,0,3374,3436,0.49544787077826724
GCF_000247475-GCF_000330885,0,7222,3730,0.6594229364499635
GCF_000247475-GCF_000373205,0,2672,5181,0.3402521329428244
